[micron],Mean
456,50223.762
457,50287.430
458,50261.828
459,50354.449
460,50354.891
461,50299.316
462,50205.090
463,50032.719
464,49989.184
465,49950.477
466,49905.121
467,49983.754
468,50025.398
469,50189.527
470,50266.418
471,50304.676
472,50210.602
473,50100.254
474,50018.594
475,50018.137
476,50080.039
477,50100.855
478,50131.953
479,50311.699
480,50498.184
481,50588.957
482,50394.477
483,50360.422
484,50298.246
485,50355.227
486,50201.352
487,50195.652
488,50166.734
489,50208.148
490,50189.652
491,50159.465
492,50241.848
493,50266.938
494,50303.469
495,50188.254
496,50322.828
497,50395.523
498,50436.129
499,50262.191
500,50433.594
501,50639.137
502,50754.316
503,50555.230
504,50431.508
505,50408.238
506,50348.773
507,50259.195
508,50201.465
509,50137.957
510,50222.469
511,50216.043
512,50284.164
513,50166.207
514,50142.902
515,50130.844
516,50336.117
517,50544.145
518,50638.559
519,50531.371
520,50370.516
521,50305.047
522,50247.172
523,50229.809
524,50159.086
525,50118.359
526,50059.527
527,50048.648
528,50003.625
529,50037.121
530,50008.070
531,50005.426
532,50003.027
533,49998.727
534,50033.457
535,49973.605
536,50026.496
537,50006.879
538,50296.781
539,50501.695
540,50648.621
541,50536.805
542,50490.926
543,50483.695
544,50475.270
545,50437.934
546,50418.715
547,50469.438
548,50462.453
549,50441.152
550,50439.773
551,50579.402
552,50653.402
553,50657.207
554,50523.352
555,50516.898
556,50529.805
557,50581.027
558,50518.121
559,50465.902
560,50378.199
561,50379.684
562,50400.977
563,50380.277
564,50302.789
565,50236.488
566,50304.160
567,50498.660
568,50768.719
569,50845.020
570,50770.719
571,50582.926
572,50656.629
573,50698.641
574,50766.074
575,50649.965
576,50572.996
577,50544.891
578,50512.137
579,50520.398
580,50439.469
581,50551.941
582,50588.871
583,50654.074
584,50547.688
585,50612.426
586,50651.520
587,50651.816
588,50644.812
589,50671.270
590,50639.918
591,50586.617
592,50515.828
593,50636.750
594,50676.160
595,50741.574
596,50628.461
597,50577.238
598,50515.805
599,50480.641
600,50409.781
601,50359.867
602,50432.988
603,50457.918
604,50474.824
605,50334.207
606,50356.699
607,50341.664
608,50526.766
609,50627.238
610,50713.453
611,50633.719
612,50526.922
613,50461.301
614,50402.793
615,50436.824
616,50494.133
617,50586.047
618,50539.977
619,50491.918
620,50485.652
621,50475.727
622,50661.227
623,50812.238
624,50936.059
625,50825.359
626,50730.160
627,50630.242
628,50521.816
629,50455.449
630,50349.652
631,50410.562
632,50359.996
633,50477.328
634,50423.285
635,50300.805
636,50246.945
637,50267.523
638,50386.059
639,50432.859
640,50476.410
641,50586.559
642,50721.254
643,50983.879
644,51215.676
645,51274.773
646,51172.961
647,50932.855
648,50846.469
649,50712.977
650,50800.730
651,50784.328
652,50866.129
653,50753.117
654,50747.648
655,50685.113
656,50824.156
657,50930.215
658,51083.938
659,51105.242
660,51018.973
661,50979.293
662,50858.023
663,50785.223
664,50627.656
665,50625.906
666,50591.668
667,50907.035
668,51246.176
669,51544.000
670,51446.734
671,51146.902
672,51001.621
673,51028.223
674,51104.086
675,51103.926
676,50905.020
677,50814.816
678,50745.227
679,50760.809
680,50688.836
681,50627.672
682,50560.707
683,50547.668
684,50554.766
685,50560.348
686,50579.656
687,50540.430
688,50584.930
689,50549.168
690,50686.922
691,50748.594
692,50789.980
693,50744.707
694,50671.145
695,50589.598
696,50520.449
697,50578.488
698,50679.301
699,50685.125
700,50701.230
701,50966.012
702,51167.961
703,51147.273
704,50948.598
705,50797.695
706,50708.199
707,50676.480
708,50671.789
709,50821.609
710,50929.047
711,51000.656
712,50859.828
713,50796.383
714,50744.781
715,50769.660
716,50696.129
717,50713.195
718,50819.605
719,51094.953
