[micron],Mean
0,51936.668
1,51973.641
2,51961.422
3,51947.988
4,51916.719
5,51868.293
6,51896.449
7,51941.359
8,52029.496
9,52063.266
10,52081.199
11,52087.676
12,52064.812
13,52021.797
14,51999.801
15,51974.289
16,52043.816
17,51975.887
18,51987.930
19,51908.449
20,51924.398
21,51901.660
22,51916.574
23,51884.898
24,51848.070
25,51776.266
26,51744.496
27,51757.039
28,51783.406
29,51797.277
30,51828.922
31,51911.902
32,51992.770
33,51981.301
34,51955.770
35,51952.844
36,51957.762
37,51863.363
38,51803.508
39,51843.160
40,51939.102
41,51946.965
42,51895.633
43,51814.207
44,51813.109
45,51758.043
46,51690.211
47,51652.156
48,51700.578
49,51704.875
50,51741.590
51,51659.012
52,51685.336
53,51652.199
54,51738.223
55,51732.074
56,51796.867
57,51784.016
58,51777.879
59,51776.621
60,51770.133
61,51810.910
62,51779.770
63,51796.883
64,51770.758
65,51745.484
66,51752.855
67,51755.602
68,51753.098
69,51728.227
70,51756.820
71,51760.789
72,51774.461
73,51742.660
74,51846.965
75,51866.809
76,51871.512
77,51762.312
78,51743.246
79,51729.590
80,51718.648
81,51780.551
82,51793.746
83,51859.328
84,51827.898
85,51847.004
86,51812.734
87,51791.102
88,51783.492
89,51813.316
90,51800.391
91,51742.082
92,51766.285
93,51864.344
94,52015.320
95,52113.684
96,52176.164
97,52195.664
98,52131.016
99,52079.418
100,52024.789
101,51996.312
102,51904.297
103,51839.680
104,51839.918
105,51808.598
106,51854.086
107,51808.395
108,51806.254
109,51768.809
110,51742.270
111,51722.461
112,51726.582
113,51773.602
114,51775.531
115,51782.668
116,51696.367
117,51725.992
118,51670.605
119,51715.129
120,51704.973
121,51736.781
122,51743.609
123,51742.016
124,51742.719
125,51703.859
126,51696.734
127,51724.883
128,51757.895
129,51807.621
130,51787.797
131,51827.328
132,51809.496
133,51839.566
134,51821.535
135,51818.457
136,51787.934
137,51760.395
138,51873.242
139,51918.918
140,52005.551
141,51941.512
142,51935.445
143,51851.609
144,51875.387
145,51881.230
146,51940.383
147,51984.652
148,51978.602
149,52017.066
150,51992.836
151,51966.426
152,51883.980
153,51960.129
154,52077.383
155,52165.480
156,52070.062
157,51992.441
158,51942.059
159,51958.059
160,51937.820
161,51978.324
162,51983.438
163,52018.453
164,52037.320
165,52011.301
166,51940.062
167,51877.988
168,51904.367
169,51988.680
170,51935.844
171,51846.875
172,51793.684
173,51755.684
174,51716.879
175,51663.973
176,51673.398
177,51730.613
178,51787.578
179,51819.445
180,51783.570
181,51819.566
182,51807.656
183,51959.211
184,51947.562
185,51972.066
186,51982.242
187,52054.965
188,52108.375
189,52021.035
190,51984.777
191,52019.469
192,52120.098
193,52144.461
194,52171.418
195,52122.059
196,52067.652
197,51994.301
198,52126.734
199,52204.285
200,52302.402
201,52252.930
202,52234.500
203,52147.336
204,52081.820
205,52079.621
206,52101.324
207,52044.781
208,52037.219
209,52000.316
210,51995.020
211,51986.613
212,52022.758
213,52067.570
214,52077.836
215,52103.559
216,52046.559
217,52083.430
218,52028.754
219,52098.430
220,52062.676
221,52059.238
222,52065.055
223,52069.770
224,52184.570
225,52150.062
226,52101.562
227,51993.113
228,51964.906
229,51975.094
230,51960.387
231,51965.223
232,51960.320
233,51968.863
234,51975.980
235,52015.555
236,52017.402
237,52074.340
238,52055.840
239,52055.125
240,52034.742
241,52097.805
242,52131.289
243,52163.070
244,52124.215
245,52207.301
246,52188.484
247,52293.457
248,52269.137
249,52361.836
250,52290.473
251,52229.742
252,52130.617
253,52154.805
254,52166.113
255,52147.965
256,52126.797
257,52090.832
258,52131.691
259,52130.660
260,52141.109
261,52086.988
262,52095.906
263,52074.352
264,52087.578
265,52071.840
266,52050.637
267,52113.879
268,52180.352
269,52290.316
270,52292.566
271,52245.223
272,52242.363
273,52217.344
274,52217.520
275,52203.344
276,52244.711
277,52232.473
278,52313.188
279,52300.766
280,52415.332
281,52372.840
282,52440.586
283,52353.082
284,52315.527
285,52248.926
286,52296.594
287,52345.988
288,52440.875
289,52424.383
290,52419.746
291,52294.848
292,52204.707
293,52082.613
294,52043.492
295,52112.738
296,52213.090
297,52256.195
298,52249.820
299,52286.312
300,52261.164
301,52292.617
302,52333.988
303,52473.145
304,52543.434
305,52468.699
306,52502.145
307,52475.789
308,52566.734
309,52563.328
310,52649.078
311,52667.398
312,52635.531
313,52486.625
314,52432.637
315,52483.297
316,52547.578
317,52519.266
318,52534.719
319,52514.082
320,52562.930
321,52502.270
322,52647.766
323,52791.430
324,52910.410
325,52808.992
326,52708.766
327,52635.156
328,52596.262
329,52457.121
330,52516.723
331,52544.387
332,52637.598
333,52567.246
334,52525.938
335,52545.016
336,52556.867
337,52689.371
338,52711.523
339,52753.484
340,52603.367
341,52596.781
342,52607.902
343,52688.402
344,52643.199
345,52677.500
346,52653.809
347,52680.828
348,52629.199
349,52592.520
350,52590.336
351,52681.680
352,52776.711
353,52849.043
354,52792.406
355,52707.816
356,52585.586
357,52680.551
358,52784.000
359,52893.070
360,52880.777
361,52768.617
362,52730.352
363,52636.434
364,52595.676
365,52468.902
366,52359.078
367,52348.434
368,52417.512
369,52510.199
370,52494.332
371,52517.625
372,52492.461
373,52503.062
374,52495.883
375,52501.457
376,52652.262
377,52705.027
378,52818.734
379,52704.395
380,52727.750
381,52770.465
382,52761.770
383,52733.238
384,52563.656
385,52626.008
386,52577.082
387,52696.648
388,52650.457
389,52748.152
390,52718.062
391,52797.336
392,52723.918
393,52735.754
394,52630.965
395,52727.105
396,52762.684
397,52776.715
398,52714.293
399,52747.598
400,52815.031
401,52829.969
402,52790.637
403,52816.742
404,52954.742
405,53017.051
406,52965.480
407,52857.656
408,52799.395
409,52807.020
410,52781.832
411,52736.328
412,52738.043
413,52804.410
414,52994.863
415,53073.648
416,53045.898
417,52913.250
418,52839.672
419,52787.594
420,52750.152
421,52750.012
422,52781.059
423,52842.613
424,52815.035
425,52775.211
426,52693.902
427,52696.965
428,52783.586
429,52863.004
430,52936.953
431,52932.594
432,52937.430
433,52883.137
434,52815.574
435,52669.977
436,52683.340
437,52713.676
438,52746.434
439,52691.129
440,52684.258
441,52715.668
442,52730.586
443,52791.949
444,52835.824
445,52837.879
446,52769.121
447,52736.973
448,52733.691
449,52664.816
450,52606.207
451,52659.508
452,52778.109
453,52897.762
454,52879.180
455,52931.289
456,52880.957
457,52925.977
458,52870.371
459,52963.797
460,52970.527
461,52904.438
462,52740.008
463,52678.016
464,52646.914
465,52691.289
466,52632.000
467,52640.859
468,52686.820
469,52912.836
470,53072.809
471,53166.902
472,53073.383
473,52978.598
474,52838.977
475,52779.949
476,52757.301
477,52821.109
478,52775.996
479,52900.535
480,52979.988
481,53087.547
482,52956.648
483,52946.895
484,52931.121
485,52927.977
486,52832.430
487,52761.707
488,52745.992
489,52756.105
490,52837.988
491,52886.652
492,52945.480
493,52916.168
494,52894.141
495,52827.066
496,53035.781
497,53186.430
498,53328.375
499,53178.738
500,53334.910
501,53409.301
502,53502.133
503,53288.801
504,53200.172
505,53038.668
506,53030.129
507,52948.281
508,52934.172
509,52793.902
510,52802.230
511,52858.832
512,52927.629
513,52900.926
514,52827.266
515,52852.422
516,53017.414
517,53331.055
518,53492.078
519,53457.508
520,53289.270
521,53190.699
522,53101.016
523,53064.988
524,52990.297
525,52979.574
526,52928.320
527,52956.934
528,52910.078
529,52909.121
530,52820.262
531,52842.133
532,52844.730
533,52861.664
534,52844.602
535,52769.223
536,52864.980
537,52859.059
538,53006.352
539,53016.832
540,53058.949
541,52943.266
542,52984.906
543,53066.656
544,53236.191
545,53202.316
546,53136.398
547,53107.207
548,53105.066
549,53119.938
550,53078.840
551,53109.691
552,53115.297
553,53128.609
554,53096.684
555,53096.660
556,53136.406
557,53133.914
558,53114.629
559,53067.508
560,53032.391
561,53077.207
562,53146.562
563,53217.934
564,53124.816
565,53077.277
566,53006.523
567,53219.340
568,53476.559
569,53617.969
570,53631.871
571,53433.707
572,53537.137
573,53540.383
574,53583.477
575,53515.496
576,53475.477
577,53449.527
578,53342.559
579,53262.906
580,53230.293
581,53392.555
582,53513.840
583,53578.410
584,53459.148
585,53413.293
586,53392.434
587,53428.570
588,53504.391
589,53484.230
590,53435.824
591,53246.043
592,53191.473
593,53181.449
594,53178.812
595,53207.062
596,53230.352
597,53274.957
598,53176.797
599,53150.406
600,53088.008
601,53081.930
602,53041.242
603,53025.285
604,53083.301
605,53055.777
606,53147.742
607,53157.156
608,53373.660
609,53398.391
610,53451.227
611,53315.961
612,53266.344
613,53237.750
614,53211.484
615,53259.258
616,53202.008
617,53265.852
618,53213.320
619,53202.410
620,53145.371
621,53135.379
622,53400.223
623,53648.699
624,53887.734
625,53773.223
626,53587.973
627,53461.219
628,53335.793
629,53359.527
630,53301.941
631,53355.520
632,53304.750
633,53326.113
634,53259.520
635,53246.648
636,53162.746
637,53136.082
638,53142.539
639,53174.230
640,53163.406
641,53152.844
642,53191.219
643,53439.836
644,53763.750
645,53943.277
646,53838.730
647,53626.535
648,53505.242
649,53455.352
650,53472.363
651,53494.605
652,53508.148
653,53398.762
654,53385.910
655,53333.922
656,53444.066
657,53522.867
658,53595.855
659,53649.691
660,53568.844
661,53539.363
662,53450.891
663,53426.434
664,53364.727
665,53350.832
666,53224.562
667,53504.113
668,53848.266
669,54193.660
670,54127.562
671,53897.652
672,53754.328
673,53806.402
674,53832.371
675,53773.617
676,53569.555
677,53477.543
678,53402.938
679,53415.871
680,53372.273
681,53331.820
682,53297.898
683,53273.980
684,53290.645
685,53285.215
686,53336.406
687,53311.523
688,53328.266
689,53310.059
690,53464.395
691,53547.832
692,53618.914
693,53548.145
694,53463.602
695,53427.293
696,53433.977
697,53561.641
698,53624.816
699,53592.020
700,53630.211
701,53868.309
702,54028.543
703,53979.480
704,53639.875
705,53433.312
706,53305.211
707,53317.184
708,53290.188
709,53438.879
710,53543.906
711,53618.645
712,53500.453
713,53439.961
714,53408.539
715,53378.605
716,53389.789
717,53373.438
718,53529.914
719,53847.316
720,54036.426
721,54042.789
722,53828.570
723,53807.086
724,53769.613
725,53809.281
726,53742.363
727,53732.137
728,53655.203
729,53571.555
730,53516.344
731,53421.219
732,53393.152
733,53480.148
734,53617.500
735,53708.695
736,53781.301
737,53784.848
738,53818.551
739,53676.902
740,53626.734
741,53590.887
742,53724.055
743,53835.637
744,53941.445
745,53844.754
746,53869.820
747,53856.422
748,53947.926
749,53833.840
750,53733.562
751,53592.047
752,53519.449
753,53585.055
754,53619.996
755,53659.445
756,53518.852
757,53454.289
758,53494.074
759,53515.246
760,53573.645
761,53482.188
762,53495.500
763,53382.316
764,53456.227
765,53472.094
766,53569.664
767,53534.461
768,53685.816
769,54032.387
770,54322.277
771,54368.047
772,54156.031
773,54123.617
774,54059.832
775,53956.230
776,53849.258
777,53826.883
778,53835.480
779,53802.020
780,53851.988
781,53913.574
782,53981.750
783,53902.023
784,53831.145
785,53764.441
786,53741.020
787,53818.410
788,54202.500
789,54511.848
790,54651.875
791,54422.359
792,54247.887
793,54120.934
794,54092.422
795,54020.957
796,54031.855
797,53939.707
798,53938.418
799,53858.676
800,53901.648
801,53930.770
802,53979.586
803,53947.227
804,53958.238
805,53959.188
806,53924.305
807,53874.375
808,53818.590
809,53866.172
810,53818.414
811,53802.914
812,53909.902
813,54011.844
814,54050.883
815,53930.434
816,53945.758
817,54126.316
818,54182.645
819,54147.469
820,54051.484
821,53923.984
822,53964.762
823,53978.141
824,54085.094
825,54419.102
826,54605.691
827,54696.230
828,54500.895
829,54343.441
830,54287.316
831,54187.008
832,54160.902
833,54045.859
834,53973.582
835,53895.551
836,53941.262
837,53965.477
838,53905.602
839,53849.039
840,53826.844
841,53886.125
842,53865.430
843,53789.422
844,53831.629
845,54023.371
846,54191.047
847,54228.129
848,54202.789
849,54264.051
850,54238.766
851,54161.938
852,54065.359
853,54058.410
854,54047.395
855,54106.434
856,54121.152
857,54235.246
858,54320.344
859,54250.117
860,54192.391
861,54007.996
862,53964.285
863,53933.480
864,53950.078
865,53928.555
866,53888.848
867,53967.699
868,54200.848
869,54293.344
870,54309.617
871,54145.055
872,54123.016
873,54103.465
874,54200.125
875,54196.488
876,54119.902
877,53978.641
878,54030.062
879,54159.125
880,54323.520
881,54270.652
882,54214.316
883,54133.605
884,54120.727
885,54027.441
886,54173.840
887,54440.160
888,54703.105
889,54633.309
890,54456.699
891,54405.191
892,54339.574
893,54380.406
894,54236.113
895,54154.398
896,53967.910
897,53972.652
898,53987.492
899,54172.363
900,54288.324
901,54361.531
902,54264.734
903,54042.258
904,53928.945
905,53847.086
906,54012.281
907,54056.176
908,54078.121
909,54016.973
910,53991.117
911,53966.789
912,53936.547
913,54001.629
914,53965.758
915,53956.258
916,53845.898
917,53886.227
918,53836.137
919,53869.266
920,53916.277
921,54008.934
922,54103.086
923,54122.715
924,54152.277
925,53999.922
926,53929.355
927,53966.477
928,54047.770
929,54059.184
930,53964.559
931,53980.539
932,53917.336
933,53905.297
934,53905.570
935,54103.605
936,54229.543
937,54295.914
938,54186.043
939,54135.125
940,54049.934
941,54026.992
942,53932.016
943,53983.789
944,54056.363
945,54159.793
946,54143.574
947,54065.777
948,53981.066
949,53825.441
950,53899.359
951,54026.246
952,54168.762
953,54177.391
954,54151.113
955,54146.863
956,54093.543
957,54284.102
958,54458.156
959,54692.203
960,54620.230
961,54596.250
962,54470.137
963,54513.277
964,54450.816
965,54441.609
966,54290.605
967,54227.980
968,54203.512
969,54211.852
970,54138.168
971,54024.293
972,53952.523
973,53858.258
974,53819.395
975,53766.305
976,53760.531
977,53757.605
978,53682.844
979,53639.504
980,53580.836
981,53568.734
982,53641.324
983,53850.359
984,53975.328
985,54002.449
986,53816.723
987,53849.691
988,53954.805
989,54106.887
990,54187.551
991,54111.133
992,54080.207
993,53931.238
994,53989.152
995,54063.250
996,54113.895
997,54046.688
998,53905.961
999,54155.883
1000,54359.707
1001,54547.688
1002,54350.957
1003,54168.309
1004,54154.355
1005,54129.406
1006,54129.855
1007,53971.895
1008,53959.316
1009,53931.434
1010,54010.383
1011,54285.945
1012,54457.719
1013,54533.777
1014,54337.090
1015,54217.844
1016,54241.090
1017,54228.594
1018,54249.227
1019,54143.125
1020,54040.578
1021,54020.430
1022,53977.867
1023,54000.559
1024,53872.738
1025,53892.133
1026,53894.148
1027,54179.758
1028,54422.766
1029,54660.633
1030,54615.375
1031,54492.727
1032,54287.273
1033,54176.535
1034,54078.086
1035,54032.723
1036,53917.859
1037,53963.336
1038,54050.922
1039,54161.410
1040,54069.906
1041,53909.746
1042,53963.734
1043,53968.668
1044,54036.168
1045,53983.715
1046,53957.074
1047,54015.594
1048,54015.969
1049,54032.793
1050,53860.617
1051,53769.895
1052,53784.465
1053,53829.965
1054,54114.586
1055,54378.871
1056,54565.355
1057,54481.344
1058,54290.395
1059,54205.871
1060,54019.867
1061,53932.988
1062,53853.875
1063,53826.645
1064,53705.227
1065,53694.867
1066,53703.406
1067,53778.852
1068,53779.766
1069,53979.789
1070,54118.562
1071,54306.539
1072,54282.172
1073,54260.496
1074,54104.035
1075,53988.930
1076,53874.832
1077,53886.805
1078,53827.355
1079,53811.969
1080,53694.711
1081,53683.953
1082,53687.191
1083,53791.379
1084,53866.375
1085,53948.027
1086,53857.332
1087,53805.973
1088,53678.027
1089,53669.574
1090,53634.137
1091,53693.609
1092,53712.613
1093,53734.332
1094,53667.184
1095,53591.262
1096,53538.523
1097,53739.211
1098,53897.016
1099,54062.824
1100,53978.418
1101,53914.996
1102,53938.836
1103,53947.859
1104,53967.652
1105,53915.691
1106,53899.914
1107,53858.453
1108,53784.289
1109,53917.473
1110,54095.566
1111,54238.984
1112,54232.676
1113,54177.715
1114,54092.957
1115,53955.574
1116,53935.543
1117,54012.488
1118,54039.777
1119,53949.770
1120,54175.227
1121,54508.672
1122,54704.297
1123,54510.926
1124,54246.605
1125,54088.465
1126,54005.062
1127,53906.402
1128,53899.430
1129,53959.867
1130,54012.926
1131,53989.000
1132,53912.355
1133,53876.590
1134,53792.766
1135,53860.590
1136,53927.379
1137,54097.930
1138,54072.113
1139,54099.379
1140,54048.055
1141,53999.281
1142,54028.949
1143,54015.320
1144,53976.324
1145,53869.590
1146,54032.238
1147,54310.656
1148,54579.402
1149,54596.934
1150,54381.160
1151,54283.117
1152,54226.992
1153,54179.324
1154,54072.160
1155,54030.613
1156,53972.320
1157,53981.164
1158,53922.797
1159,53897.586
1160,53879.586
1161,53850.758
1162,53854.918
1163,53822.621
1164,53741.859
1165,53649.367
1166,53598.055
1167,53542.051
1168,53526.305
1169,53550.031
1170,53684.098
1171,53755.879
1172,53744.668
1173,53666.230
1174,53605.992
1175,53874.844
1176,54116.703
1177,54301.441
1178,54182.652
1179,54024.660
1180,54056.645
1181,54043.328
1182,54029.141
1183,53860.668
1184,53857.383
1185,53826.766
1186,53926.660
1187,53924.871
1188,53928.699
1189,53886.020
1190,53767.609
1191,53796.184
1192,53783.141
1193,53888.574
1194,53868.238
1195,53836.402
1196,53849.586
1197,53786.156
1198,53748.328
1199,53641.953
1200,53654.188
1201,53664.934
1202,53600.656
1203,53674.613
1204,53624.727
1205,53710.672
1206,53630.711
1207,53634.684
1208,53521.828
1209,53655.660
1210,53992.562
1211,54261.586
1212,54304.539
1213,54125.047
