Frame,Mean
772,12102.422
773,14137.341
774,14749.426
775,12586.571
776,12454.351
777,11944.039
778,11729.351
779,11480.276
780,11356.319
781,12595.830
782,12691.341
783,12867.794
784,12136.351
785,12348.805
786,12260.890
787,12002.518
788,11923.880
789,15623.532
790,15527.809
791,14647.450
792,14358.663
793,11842.748
794,12673.819
795,12845.085
796,12621.649
797,11630.333
798,10993.237
799,11263.841
800,12406.766
801,13120.812
802,12841.015
803,11505.092
804,11188.152
805,12917.188
806,12361.915
807,12466.287
808,11216.996
809,12905.603
810,12464.015
811,12580.294
812,12734.858
813,14488.418
814,14372.904
815,12552.883
816,11332.078
817,11291.752
818,11123.993
819,11516.354
820,11475.021
821,13094.322
822,12902.737
823,12806.390
824,11603.078
825,11600.322
826,14136.437
827,14078.663
828,13173.851
829,11689.007
830,12523.865
831,12485.776
832,12104.117
833,11949.985
834,11686.851
835,11945.270
836,12163.312
837,12583.004
838,12550.939
839,12307.900
840,12172.996
841,12451.674
842,11985.383
843,11770.071
844,11252.439
845,11377.574
846,11758.337
847,11798.404
848,11634.822
849,12074.631
850,11992.755
851,12335.900
852,12174.046
853,11877.110
854,12897.802
855,12577.185
856,12706.628
857,11710.131
858,12282.557
859,12695.695
860,12094.213
861,11984.617
862,11392.110
863,11950.922
864,11656.096
865,12082.493
866,12671.989
867,12736.809
868,12499.600
869,11392.639
870,11177.500
871,10836.344
872,11709.188
873,12093.543
874,12071.472
875,12383.433
876,12566.900
877,12914.482
878,12885.326
879,12602.805
880,14060.400
881,12709.074
882,12961.078
883,11689.613
884,13603.617
885,13887.152
886,13451.195
887,12596.439
888,13756.280
889,12940.482
890,12912.851
891,12239.798
892,12358.989
893,13716.887
894,14406.780
895,13827.745
896,13415.283
897,11368.380
898,11725.096
899,12333.695
900,12899.515
901,13995.773
902,13367.110
903,13312.028
904,12336.050
905,12996.227
906,11576.507
907,12262.319
908,12139.578
909,12121.472
910,12258.972
911,12389.280
912,12940.780
913,12725.198
914,12216.309
915,11615.209
916,11717.883
917,11550.776
918,11672.496
919,12304.610
920,11992.933
921,13553.139
922,13710.004
923,11923.263
924,11519.933
925,11600.957
926,11739.727
927,11399.681
928,12519.985
929,12542.383
930,13105.482
931,12275.504
932,12375.493
933,11778.103
934,12220.358
935,11577.142
936,11688.433
937,11545.429
938,12102.437
939,12716.780
940,12755.876
941,12121.103
942,12653.476
943,12425.053
944,12052.404
945,13209.015
946,12134.518
947,13271.067
948,12978.383
949,12505.815
950,13293.724
951,12969.337
952,14123.656
953,12078.376
954,12547.039
955,11971.237
956,12563.035
957,12239.515
958,12155.263
959,12130.933
960,11613.390
961,11367.454
962,12472.939
963,12324.365
964,11909.245
965,12964.461
966,13381.837
967,13128.880
968,11296.745
969,13032.028
970,13172.567
971,12406.188
972,11108.433
973,10959.822
974,12190.504
975,13144.213
976,12921.727
977,12574.826
978,12384.993
979,11944.227
980,12138.787
981,11335.511
982,11850.312
983,12254.043
984,14948.837
985,15034.854
986,12473.224
987,12138.791
988,12675.439
989,11904.035
990,11776.890
991,11375.358
992,13051.865
993,12931.776
994,11708.057
995,11955.394
996,13327.007
997,13079.812
998,11837.727
999,11126.280
1000,13693.426
1001,13221.411
1002,11912.887
1003,11398.706
1004,12683.887
1005,13104.543
1006,13061.280
1007,12986.812
1008,11892.649
1009,11956.957
1010,11705.890
1011,12299.397
1012,17613.891
1013,14690.713
1014,14025.926
1015,12244.468
1016,12878.493
1017,11660.032
1018,11808.078
1019,12543.617
1020,12180.128
1021,11606.341
1022,12258.280
1023,12349.139
1024,12588.376
1025,11703.968
1026,12298.539
1027,11991.103
1028,12131.096
1029,13102.592
1030,12982.387
1031,13251.635
1032,12602.805
1033,12020.812
1034,13444.220
1035,12696.096
1036,12113.454
1037,12049.315
1038,12457.337
1039,12970.578
1040,12404.174
1041,12171.709
1042,11673.117
1043,11565.589
1044,11113.745
1045,11373.217
1046,11941.089
1047,11644.741
1048,12066.078
1049,12806.011
1050,13327.766
1051,12385.791
1052,12154.245
1053,11256.976
1054,11986.220
1055,11717.755
1056,12711.152
1057,11818.280
1058,12778.947
1059,11847.659
1060,11691.709
1061,12427.763
1062,11495.950
1063,11286.567
1064,11938.230
1065,11940.057
1066,12093.989
1067,12193.476
1068,12738.603
1069,12652.982
1070,11866.004
1071,12350.809
1072,13470.259
1073,12909.135
1074,13391.528
1075,11457.563
1076,13360.649
1077,13354.717
1078,12598.259
1079,12134.515
1080,12091.890
1081,11714.188
1082,11733.791
1083,11315.667
1084,11885.237
1085,12165.283
1086,12996.397
1087,13121.050
1088,12579.330
1089,11847.309
1090,12006.131
1091,12851.057
1092,12530.681
1093,12672.255
1094,12912.773
1095,13069.276
1096,12495.237
1097,12585.943
1098,13261.309
1099,13753.702
1100,12600.224
1101,12299.624
1102,11955.989
1103,12474.276
1104,12998.461
1105,12885.989
1106,12319.929
1107,12606.195
1108,12317.078
1109,11985.156
1110,11973.908
1111,12199.337
1112,12944.826
1113,13555.717
1114,13432.124
1115,13440.603
1116,13041.904
1117,12735.805
1118,11742.706
1119,11612.372
1120,11544.213
1121,11842.776
1122,13484.011
1123,12914.766
1124,14290.312
1125,13414.422
1126,12618.776
1127,13139.649
1128,11280.659
1129,11717.600
1130,11943.283
1131,12420.678
1132,12776.521
1133,12904.209
1134,12869.691
1135,12653.837
1136,11758.078
1137,11273.511
1138,11208.341
1139,11970.670
1140,12066.617
1141,11748.755
1142,13196.606
1143,12470.918
1144,12149.741
1145,12682.649
1146,11499.957
1147,14089.021
1148,13883.943
1149,11846.103
1150,11678.113
1151,13405.447
1152,12530.500
1153,11847.415
1154,12037.472
1155,11875.241
1156,11431.050
1157,12248.422
1158,12172.454
1159,11784.283
1160,12262.230
1161,12324.046
1162,11934.989
1163,12190.631
1164,11560.659
1165,11551.659
1166,11432.993
1167,11295.341
1168,11647.535
1169,12000.546
1170,11974.989
1171,11872.152
1172,11151.646
1173,11890.053
1174,12266.018
1175,12416.972
1176,13911.613
1177,14120.369
1178,13523.113
1179,12979.939
1180,11957.178
1181,11271.152
1182,11121.504
1183,10727.021
1184,11743.500
1185,12111.507
1186,11921.713
1187,12169.085
1188,12558.500
1189,12652.957
1190,12565.844
1191,11540.698
1192,11757.457
1193,11862.720
1194,11922.397
1195,12282.763
1196,12607.035
1197,12834.089
1198,12312.624
1199,11471.213
1200,11100.628
1201,11541.472
1202,11262.015
1203,11253.015
1204,11346.649
1205,12784.390
1206,13952.085
1207,14100.276
1208,13293.745
1209,12405.698
1210,13484.482
1211,13330.387
1212,12118.110
1213,11925.252
1214,13584.418
1215,13478.365
1216,12830.489
1217,12973.766
1218,12384.794
1219,11786.961
1220,12453.628
1221,12241.596
1222,11914.163
1223,12626.128
1224,12602.028
1225,12618.567
1226,12002.298
1227,11997.057
1228,12090.195
1229,12149.496
1230,11537.848
1231,12972.528
1232,13490.376
1233,13520.061
1234,12784.468
1235,12338.067
1236,13547.582
1237,12016.766
1238,12822.422
1239,11869.639
1240,11984.812
1241,12516.358
1242,12295.659
1243,12193.198
1244,12210.496
1245,12828.383
1246,12771.563
1247,12347.720
1248,11784.443
1249,12144.103
1250,12223.900
1251,11965.770
1252,11527.681
1253,12785.039
1254,12794.248
1255,15957.635
1256,12221.273
1257,11632.443
1258,11325.159
1259,13102.947
1260,12928.887
1261,12163.535
1262,12304.120
1263,12427.979
1264,12358.418
1265,12444.606
1266,12752.659
1267,13377.727
1268,12765.344
1269,12263.255
1270,11227.004
1271,12518.092
1272,13192.291
1273,13252.592
1274,12215.439
1275,11761.553
1276,11482.518
1277,12046.844
1278,12413.156
1279,11802.911
1280,12216.000
1281,12765.961
1282,12869.805
1283,11838.309
1284,11580.011
1285,11668.071
1286,12278.390
1287,13222.812
1288,19886.379
1289,15418.741
1290,13936.702
1291,11286.695
1292,12456.674
1293,12021.028
1294,11523.557
1295,12279.255
1296,12063.443
1297,12942.152
1298,12758.106
1299,13174.656
1300,12049.748
1301,12247.883
1302,11611.437
1303,12664.606
1304,12913.146
1305,13566.911
1306,13133.869
1307,12958.691
1308,12989.387
1309,12837.450
1310,12470.032
1311,11803.217
1312,11804.574
1313,12700.476
1314,12363.996
1315,12834.592
1316,12411.504
1317,13866.454
1318,14117.387
1319,12841.489
1320,12053.578
1321,11315.287
1322,11127.496
1323,11124.589
1324,12134.546
1325,12773.234
1326,13087.574
1327,12660.515
1328,12176.468
1329,11310.894
1330,11548.922
1331,11484.085
1332,11797.557
1333,11108.489
1334,12973.900
1335,13293.528
1336,13710.365
1337,12220.727
1338,11945.854
1339,11289.553
1340,11116.546
1341,11908.515
1342,11868.439
1343,11395.202
1344,14407.854
1345,14484.783
1346,13455.315
1347,12078.206
1348,11312.628
1349,12089.741
1350,12011.894
1351,12380.011
1352,13180.024
1353,14183.457
1354,13205.415
1355,12656.100
1356,12164.369
1357,11826.809
1358,12069.294
1359,11879.996
1360,12545.685
1361,13394.270
1362,12884.472
1363,11828.319
1364,12332.057
1365,12547.563
1366,12622.681
1367,12999.426
1368,12376.904
1369,12135.610
1370,12374.489
1371,12820.698
1372,12664.309
1373,12171.883
1374,12461.737
1375,13127.283
1376,11668.979
1377,11513.528
1378,11342.241
1379,12347.089
1380,12913.139
1381,12848.720
1382,13092.159
1383,12788.287
1384,11869.532
1385,11098.046
1386,10963.149
1387,11752.092
1388,12514.330
1389,12873.185
1390,12917.061
1391,12165.411
1392,12371.880
1393,11852.582
1394,12284.574
1395,11481.883
1396,11805.465
1397,12408.063
1398,14636.670
1399,15202.429
1400,13375.170
1401,12644.291
1402,12389.248
1403,12456.082
1404,12266.652
1405,11870.163
1406,12087.727
1407,12492.028
1408,12350.624
1409,12397.511
1410,12172.063
1411,12418.539
1412,13005.776
1413,11695.472
1414,11631.539
1415,12091.546
1416,12660.639
1417,12063.613
1418,12514.120
1419,12761.468
1420,12127.046
1421,11284.717
1422,11171.939
1423,12110.415
1424,12237.993
1425,12318.620
1426,11694.354
1427,13087.532
1428,13897.596
1429,13630.528
1430,12828.188
1431,12369.724
1432,11843.950
1433,12195.061
1434,11887.937
1435,12206.411
1436,13081.985
1437,13762.724
1438,13898.592
1439,12901.957
1440,12226.805
1441,12255.600
1442,11642.178
1443,12102.394
1444,12436.745
1445,11647.880
1446,13948.848
1447,13757.798
1448,13457.681
1449,11683.021
1450,13683.773
1451,12892.050
1452,12714.911
1453,11431.720
1454,13773.067
1455,13834.032
1456,13145.504
1457,12103.904
1458,11937.926
1459,11322.724
1460,11994.074
1461,11951.043
1462,12065.911
1463,12817.443
1464,12938.021
1465,12402.524
1466,11852.309
1467,11253.450
1468,11896.819
1469,11737.841
1470,11789.415
1471,11914.302
1472,13065.061
1473,13197.217
1474,12571.656
1475,11923.046
1476,11551.734
1477,11608.861
1478,11945.773
1479,11813.861
1480,11423.961
1481,12503.191
1482,14504.848
1483,12413.146
1484,13163.989
1485,11764.103
1486,11406.061
1487,12667.553
1488,11949.741
1489,11824.911
1490,12323.096
1491,12549.227
1492,12748.263
1493,12325.280
1494,12516.642
1495,11617.337
1496,12144.120
1497,11648.865
1498,12511.128
1499,13209.163
1500,13422.985
1501,12087.688
1502,12288.979
1503,11958.582
1504,12072.954
1505,12657.631
1506,11717.837
1507,11512.426
1508,11817.415
1509,12328.476
1510,12819.230
1511,11657.482
1512,11971.720
1513,12235.100
1514,12605.766
1515,12027.270
1516,11769.390
1517,12402.578
1518,12707.354
1519,12642.394
1520,11950.674
1521,12661.667
1522,13545.283
1523,12181.780
1524,12067.968
1525,11692.837
1526,12849.018
1527,12333.518
1528,11849.841
1529,11971.061
1530,12154.000
1531,12042.663
1532,12500.933
1533,12213.252
1534,11429.426
1535,11462.422
1536,11097.911
1537,11275.120
1538,11732.100
1539,12116.993
1540,12332.748
1541,11844.610
1542,11947.763
1543,12169.369
1544,12698.809
1545,15011.120
1546,15716.063
1547,13488.426
1548,12970.387
1549,12244.035
1550,11832.688
1551,12247.851
1552,11504.248
1553,12199.372
1554,12759.720
1555,12623.915
1556,12004.524
1557,13377.167
1558,13430.489
1559,12347.550
1560,11948.326
1561,11718.989
1562,12128.567
1563,12051.639
1564,12394.965
1565,11780.454
1566,16204.872
1567,15681.730
1568,14181.326
1569,12212.755
1570,11574.550
1571,12145.447
1572,12200.354
1573,11654.230
1574,12947.922
1575,13592.149
1576,13351.408
1577,12425.727
1578,11742.103
1579,11699.947
1580,12160.943
1581,11923.639
1582,12469.181
1583,12036.291
1584,12460.993
1585,12570.894
1586,12587.826
1587,12335.472
1588,13227.383
1589,12321.532
1590,12256.004
1591,11923.479
1592,12715.341
1593,13202.479
1594,12709.043
1595,12355.057
1596,12057.642
1597,12005.361
1598,12122.787
1599,11459.220
1600,11649.387
1601,11647.724
1602,13927.571
1603,15258.298
1604,12597.156
1605,12477.408
1606,10999.933
1607,11438.142
1608,11450.532
1609,11452.939
1610,12088.557
1611,12250.943
1612,11855.139
1613,12128.900
1614,11885.113
1615,12567.507
1616,11284.908
1617,11796.943
1618,11379.628
1619,12488.078
1620,12169.937
1621,12730.174
1622,12840.908
1623,13270.582
1624,12715.174
1625,11751.908
1626,12279.024
1627,12729.926
1628,12968.642
1629,12527.933
1630,12560.929
1631,11974.667
1632,12359.798
1633,11837.759
1634,12212.897
1635,11912.976
1636,11273.245
1637,11982.043
1638,12220.954
1639,12419.454
1640,12585.844
1641,14510.457
1642,15736.237
1643,11712.702
1644,12127.298
1645,11403.880
1646,13332.043
1647,13175.571
1648,12550.426
1649,12761.426
1650,12514.982
1651,11958.968
1652,11897.950
1653,11562.380
1654,12227.283
1655,12067.146
1656,12485.142
1657,12587.089
1658,12063.485
1659,11975.649
1660,11766.652
1661,11552.472
1662,11547.085
1663,11671.734
1664,12019.610
1665,11965.848
1666,11799.280
1667,12439.819
1668,12682.291
1669,13014.237
1670,12216.518
1671,11907.493
1672,11809.915
1673,12050.376
1674,14141.698
1675,13685.557
1676,13310.120
1677,12385.004
1678,12044.954
1679,13152.667
1680,12395.521
1681,11711.528
1682,11657.596
1683,12160.400
1684,12321.894
1685,12508.610
1686,13270.950
1687,13651.024
1688,13106.394
1689,11957.263
1690,11599.174
1691,12109.759
1692,11679.507
1693,11890.411
1694,11482.149
1695,14856.561
1696,14611.248
1697,13447.709
1698,11826.578
1699,11228.752
1700,12247.833
1701,11672.592
1702,11640.880
1703,12517.600
1704,12697.361
1705,12597.659
1706,12845.454
1707,11532.937
1708,12156.596
1709,12207.861
1710,12274.482
1711,12081.837
1712,12497.100
1713,13267.241
1714,13099.939
1715,11447.713
1716,11431.518
1717,11252.766
1718,12018.610
1719,12414.322
1720,12448.685
1721,12167.915
1722,12357.681
1723,12484.394
1724,12324.741
1725,11459.646
1726,11349.897
1727,10651.706
1728,11222.961
1729,11157.976
1730,13086.344
1731,13224.369
1732,12559.805
1733,12263.273
1734,11542.989
1735,11591.880
1736,11904.943
1737,12522.015
1738,12473.309
1739,11958.667
1740,12464.011
1741,12443.826
1742,11345.004
1743,11922.046
1744,11462.557
1745,11776.383
1746,11645.652
1747,11423.078
1748,12178.911
1749,12519.461
1750,13634.887
1751,12704.089
1752,12159.670
1753,11780.567
1754,12678.985
1755,11511.805
1756,11192.563
1757,12453.500
1758,12980.237
1759,12287.092
1760,11932.876
1761,12012.202
1762,11736.000
1763,12171.383
1764,11562.759
1765,11829.837
1766,11904.717
1767,12363.635
1768,12634.361
1769,13294.773
1770,12613.298
1771,11955.178
1772,11428.553
1773,11330.152
1774,11990.255
1775,12885.415
1776,13283.887
1777,12831.035
1778,11768.365
1779,12173.993
1780,12717.461
1781,12274.276
1782,12105.954
1783,12195.763
1784,12406.146
1785,14635.326
1786,15864.039
1787,13991.439
1788,12958.883
1789,12512.322
1790,12548.089
1791,11682.908
1792,11124.890
1793,12124.387
1794,12386.524
1795,11907.000
1796,12225.515
1797,12726.766
1798,13002.755
1799,12396.667
1800,12002.071
1801,11160.727
1802,11901.018
1803,11952.826
1804,11593.985
1805,12433.656
1806,13110.922
1807,13161.500
1808,12686.656
1809,11953.815
1810,11949.876
1811,12080.982
1812,12450.149
1813,12657.082
1814,12514.794
1815,12997.454
1816,12407.149
1817,12240.106
1818,11410.737
1819,15646.400
1820,14435.574
1821,11787.776
1822,11500.476
1823,13168.078
1824,13302.624
1825,12888.815
1826,12099.387
1827,11693.635
1828,11505.358
1829,11139.063
1830,11368.312
1831,12010.965
1832,13805.830
1833,13742.791
1834,12688.578
1835,11897.159
1836,11214.152
1837,11508.776
1838,12000.181
1839,12696.322
1840,12506.773
1841,12912.195
1842,12726.103
1843,12631.476
1844,12728.071
1845,11789.500
1846,11132.429
1847,11433.620
1848,10930.220
1849,11500.759
1850,12340.872
1851,13809.035
1852,13736.046
1853,13334.283
1854,11589.139
1855,11989.737
1856,11408.848
1857,11533.830
1858,11837.982
1859,12962.142
1860,13243.387
1861,12517.929
1862,12107.894
1863,12136.217
1864,12101.596
1865,12130.783
1866,11282.674
1867,11980.082
1868,12763.553
1869,12866.826
1870,12352.610
1871,12631.883
1872,12394.642
