Frame,Mean
1,12561.302
2,12341.639
3,11853.118
4,11923.083
5,12323.130
6,12835.716
7,13006.905
8,11917.627
9,11584.035
10,12530.414
11,12590.136
12,11790.272
13,11965.213
14,12049.379
15,12539.627
16,11856.272
17,11676.408
18,11789.491
19,11339.029
20,11580.343
21,11181.054
22,11049.491
23,11322.012
24,12047.449
25,12139.023
26,12207.077
27,12197.858
28,12386.822
29,11888.184
30,11578.882
31,11914.385
32,11904.574
33,12274.669
34,11751.526
35,11363.420
36,11330.557
37,10972.071
38,11660.681
39,11797.432
40,12525.438
41,11475.669
42,11985.586
43,11311.083
44,11866.681
45,11913.965
46,12104.787
47,11852.917
48,11405.414
49,11594.503
50,11659.568
51,11734.515
52,10893.491
53,11349.544
54,12060.853
55,12512.609
56,12121.449
57,12303.497
58,12301.195
59,11614.189
60,11727.284
61,11630.426
62,11566.733
63,11513.497
64,11018.704
65,11578.308
66,12321.977
67,12281.781
68,12011.675
69,12075.065
70,12124.681
71,11341.248
72,11818.337
73,11435.687
74,12083.396
75,12123.965
76,12158.722
77,12281.485
78,12104.154
79,11428.491
80,11452.261
81,11448.136
82,11986.172
83,11848.201
84,11321.651
85,11550.449
86,11262.982
87,11930.775
88,11132.172
89,11844.426
90,11748.917
91,11733.267
92,11858.337
93,11213.355
94,12288.651
95,11330.557
96,12000.899
97,12414.982
98,12037.166
99,12220.911
100,11765.935
101,12968.562
102,12018.172
103,11839.201
104,11859.775
105,12336.195
106,11953.687
107,11387.940
108,11161.402
109,10279.349
110,11016.799
111,11273.911
112,11641.609
113,11859.361
114,11216.911
115,11362.023
116,10805.095
117,10802.236
118,10528.627
119,11256.982
120,12247.242
121,12157.474
122,11848.562
123,11286.687
124,10962.438
125,11261.367
126,12118.775
127,11503.876
128,11009.752
129,10943.213
130,11908.290
131,12533.864
132,13065.385
133,12764.468
134,11691.313
135,11262.391
136,10864.929
137,11768.142
138,11439.663
139,13014.331
140,12946.497
141,12372.142
142,11546.609
143,11689.651
144,11608.443
145,12007.278
146,11281.313
147,11250.248
148,11979.633
149,12102.385
150,12125.526
151,12092.959
152,12468.018
153,12453.574
154,12747.799
155,12180.284
156,11930.816
157,11598.592
158,11638.568
159,11904.816
160,11996.521
161,12094.154
162,12139.657
163,12210.029
164,11807.905
165,11760.994
166,11723.651
167,12294.834
168,12259.716
169,13240.551
170,12649.503
171,12166.095
172,11331.876
173,11887.816
174,11538.592
175,11360.426
176,11924.302
177,12034.551
178,12675.864
179,12368.166
180,12161.201
181,11908.414
182,11558.420
183,11181.775
184,11818.917
185,11779.657
186,11903.675
187,12619.940
188,11805.160
189,11203.402
190,11109.373
191,11327.781
192,10868.261
193,11235.491
194,10899.840
195,11428.261
196,11112.178
197,12298.604
198,12661.195
199,14625.663
200,13812.526
201,12853.899
202,11744.302
