[micron],Mean
456,2700.932
457,2644.574
458,2584.655
459,2517.394
460,2597.958
461,2582.784
462,2487.125
463,2545.754
464,2509.757
465,2637.615
466,2622.488
467,2607.683
468,2527.464
469,2657.321
470,2799.111
471,2769.375
472,2781.200
473,2740.313
474,2624.033
475,2609.802
476,2663.614
477,2712.326
478,2730.078
479,2709.117
480,2596.663
481,2639.600
482,2632.189
483,2621.616
484,2644.047
485,2555.941
486,2478.454
487,2414.856
488,2474.650
489,2464.407
490,2617.399
491,2587.282
492,2543.368
493,2571.709
494,2548.749
495,2539.094
496,2603.551
497,2781.523
498,2804.395
499,2817.433
500,2820.084
501,2718.518
502,2760.381
503,2670.112
504,2723.275
505,2600.124
506,2697.971
507,2613.124
508,2666.702
509,2592.489
510,2531.891
511,2643.636
512,2599.450
513,2578.420
514,2448.482
515,2525.474
516,2501.691
517,2672.466
518,2744.959
519,2799.324
520,2819.812
521,2724.525
522,2683.000
523,2677.121
524,2701.317
525,2620.342
526,2637.729
527,2661.176
528,2664.726
529,2661.116
530,2602.311
531,2543.009
532,2550.669
533,2608.617
534,2534.423
535,2521.438
536,2642.549
537,2673.452
538,2633.805
539,2568.779
540,2414.659
541,2388.635
542,2408.962
543,2474.943
544,2677.097
545,2726.830
546,2729.950
547,2566.158
548,2593.946
549,2548.596
550,2550.057
551,2486.128
552,2441.364
553,2446.431
554,2562.250
555,2593.760
556,2596.105
557,2588.886
558,2558.893
559,2491.253
560,2508.150
561,2477.933
562,2477.333
563,2606.158
564,2554.920
565,2587.729
566,2514.470
567,2616.359
568,2662.153
569,2683.560
570,2741.280
571,2748.125
572,2758.573
573,2743.496
574,2650.900
575,2728.270
576,2757.053
577,2825.843
578,2744.672
579,2641.301
580,2706.647
581,2725.200
582,2795.049
583,2636.290
584,2616.673
585,2592.244
586,2639.151
587,2601.082
588,2713.046
589,2709.653
590,2775.449
591,2650.681
592,2690.354
593,2556.682
594,2487.983
595,2494.405
596,2590.812
597,2639.730
598,2622.045
599,2689.573
600,2616.179
601,2703.914
602,2541.743
603,2560.840
604,2655.805
605,2626.001
606,2681.246
607,2679.250
608,2700.299
609,2667.655
610,2706.042
611,2659.664
612,2645.659
613,2696.130
614,2617.894
615,2703.562
616,2678.005
617,2722.323
618,2624.875
619,2638.440
620,2637.603
621,2703.944
622,2796.471
623,2785.469
624,2897.544
625,2910.759
626,2905.890
627,2802.492
628,2763.964
629,2809.802
630,2837.043
631,2882.632
632,2815.248
633,2742.668
634,2789.486
635,2774.560
636,2677.583
637,2644.986
638,2627.750
639,2694.979
640,2638.315
641,2487.916
642,2478.787
643,2612.426
644,2743.730
645,2793.697
646,2735.368
647,2642.610
648,2658.323
649,2776.552
650,2747.184
651,2696.418
652,2774.159
653,2674.133
654,2692.748
655,2682.983
656,2739.471
657,2767.817
658,2819.044
659,2797.530
660,2612.888
661,2623.303
662,2702.519
663,2752.436
664,2834.547
665,2758.879
666,2627.714
667,2642.913
668,2723.480
669,2722.276
670,2714.906
671,2773.587
672,2670.583
673,2817.698
674,2773.571
675,2821.048
676,2756.558
677,2806.879
678,2675.566
679,2745.040
680,2753.665
681,2735.818
682,2711.389
683,2706.280
684,2743.870
685,2785.622
686,2755.468
687,2737.538
688,2724.203
689,2868.440
690,2874.332
691,2968.286
692,2987.544
693,2993.657
694,2945.261
695,2969.265
696,2996.134
697,3052.572
698,3064.414
699,2889.275
700,2952.424
701,2829.344
702,2885.192
703,2803.627
704,2690.591
705,2595.147
706,2528.033
707,2607.440
708,2587.548
709,2619.001
710,2694.712
711,2667.580
712,2671.239
713,2661.567
714,2719.381
715,2699.075
716,2762.825
717,2764.564
718,2841.318
719,2971.795
720,2895.770
721,2985.993
722,2925.062
723,3002.924
724,2976.112
725,2960.229
726,2796.452
727,2744.705
728,2762.163
729,2751.058
730,2756.998
731,2619.618
732,2554.372
733,2534.242
734,2702.720
735,2688.253
736,2767.330
737,2728.586
738,2816.292
739,2680.794
740,2600.255
741,2571.257
742,2661.795
743,2812.578
744,2928.306
745,2955.369
746,2979.759
747,2956.431
748,3015.269
749,2953.372
750,2849.939
751,2744.237
752,2700.561
753,2755.684
754,2901.791
755,2941.318
756,2820.389
757,2787.523
758,2770.051
759,2690.802
760,2705.132
761,2623.507
762,2733.308
763,2585.250
764,2672.048
765,2662.343
766,2776.964
767,2711.066
768,2716.502
769,2751.329
770,2768.696
771,2847.665
772,2836.464
773,2944.939
774,2944.675
775,2904.192
776,2862.176
777,2788.743
778,2776.387
779,2688.421
780,2646.805
781,2726.342
782,2846.896
783,2785.907
784,2738.006
785,2649.402
786,2670.357
787,2743.994
