[micron],Mean
0,5687.506
1,5683.382
2,5663.530
3,5712.221
4,5789.164
5,5738.269
6,5731.901
7,5706.424
8,5720.554
9,5688.818
10,5774.938
11,5744.627
12,5781.865
13,5706.379
14,5731.430
15,5676.181
16,5748.884
17,5736.937
18,5699.371
19,5719.155
20,5706.176
21,5723.427
22,5687.703
23,5723.842
24,5717.348
25,5764.126
26,5729.168
27,5714.272
28,5686.280
29,5726.701
30,5655.176
31,5705.918
32,5669.907
33,5688.356
34,5738.177
35,5718.810
36,5741.958
37,5773.623
38,5709.389
39,5759.045
40,5785.377
41,5781.296
42,5742.228
43,5788.888
44,5772.995
45,5826.082
46,5765.522
47,5741.670
48,5730.574
49,5717.654
50,5771.766
51,5732.790
52,5731.905
53,5697.011
54,5628.427
55,5672.970
56,5715.242
57,5770.507
58,5820.610
59,5795.010
60,5781.712
61,5805.110
62,5734.026
63,5698.386
64,5716.016
65,5699.843
66,5742.559
67,5724.966
68,5694.827
69,5736.988
70,5730.052
71,5788.535
72,5725.542
73,5747.879
74,5688.354
75,5712.794
76,5773.088
77,5785.150
78,5834.744
79,5853.051
80,5834.797
81,5790.987
82,5830.122
83,5799.613
84,5787.426
85,5750.826
86,5700.301
87,5777.343
88,5748.871
89,5796.830
90,5701.425
91,5749.004
92,5752.897
93,5839.079
94,5760.659
95,5778.935
96,5713.959
97,5708.957
98,5724.558
99,5729.065
100,5760.050
101,5765.988
102,5806.521
103,5767.779
104,5717.744
105,5620.424
106,5633.656
107,5714.080
108,5708.243
109,5777.470
110,5719.652
111,5726.917
112,5739.013
113,5719.850
114,5724.416
115,5739.414
116,5713.882
117,5710.772
118,5725.935
119,5723.208
120,5766.926
121,5792.258
122,5779.044
123,5765.407
124,5780.368
125,5713.057
126,5751.931
127,5770.378
128,5810.958
129,5762.196
130,5760.513
131,5664.038
132,5729.912
133,5762.885
134,5746.031
135,5833.432
136,5757.207
137,5784.526
138,5731.044
139,5783.348
140,5718.880
141,5749.405
142,5817.339
143,5731.985
144,5691.454
145,5667.455
146,5684.281
147,5668.576
148,5683.498
149,5684.481
150,5750.342
151,5850.829
152,5805.046
153,5885.994
154,5884.481
155,5785.235
156,5733.911
157,5626.574
158,5679.028
159,5754.147
160,5786.872
161,5776.347
162,5790.038
163,5772.254
164,5761.357
165,5771.860
166,5728.985
167,5776.999
168,5740.348
169,5783.556
170,5709.941
171,5799.548
172,5846.055
173,5737.845
174,5782.898
175,5699.360
176,5796.044
177,5749.745
178,5778.563
179,5787.802
180,5778.982
181,5887.023
182,5792.669
183,5789.618
184,5723.155
185,5750.493
186,5755.888
187,5788.755
188,5776.102
189,5781.770
190,5872.870
191,5810.719
192,5842.334
193,5796.473
194,5777.376
195,5737.935
196,5792.263
197,5804.840
198,5865.391
199,5874.119
200,5836.708
201,5781.105
202,5762.130
203,5768.722
204,5850.483
205,5956.962
206,5976.979
207,5867.672
208,5914.807
209,5836.989
210,5848.775
211,5827.148
212,5885.299
213,5844.667
214,5834.518
215,5851.708
216,5875.904
217,5895.352
218,5939.262
219,5850.093
220,5790.220
221,5790.971
222,5739.097
223,5751.027
224,5879.287
225,5944.958
226,6028.415
227,5975.915
228,5928.076
229,5910.654
230,5918.623
231,5980.957
232,5870.162
233,5890.525
234,5824.906
235,5918.441
236,5924.925
237,5936.183
238,5873.534
239,5837.677
240,5830.293
