[micron],Mean
0,764.756
1,765.963
2,765.777
3,778.293
4,773.988
5,776.272
6,774.489
7,773.458
8,775.869
9,780.753
10,775.881
11,780.291
12,786.717
13,775.842
14,783.327
15,789.957
16,773.821
17,782.064
18,789.104
19,773.412
20,781.508
21,786.544
22,775.412
23,783.569
24,784.886
25,777.597
26,785.898
27,784.848
28,778.140
29,784.929
30,777.874
31,771.344
32,778.088
33,772.310
34,764.714
35,771.187
36,764.529
37,756.664
38,764.157
39,758.153
40,749.767
41,759.184
42,750.892
43,742.506
44,754.122
45,742.784
46,735.506
47,748.924
48,736.123
49,729.961
50,742.338
51,733.654
52,729.443
53,740.100
54,739.608
55,736.303
56,745.711
57,750.442
58,746.967
59,751.789
60,760.386
61,753.251
62,758.472
63,765.672
64,756.963
65,761.545
66,766.584
67,756.708
68,763.499
69,766.048
70,758.455
71,763.889
72,765.004
73,758.504
74,766.791
75,767.380
76,760.670
77,770.866
78,768.756
79,763.045
80,772.230
81,768.845
82,764.064
83,771.337
84,771.080
85,765.777
86,770.643
87,770.372
88,763.647
89,769.925
90,769.690
91,765.043
92,770.013
93,767.697
94,762.432
95,767.483
96,765.296
97,761.027
98,768.158
99,767.309
100,759.492
101,767.571
102,766.939
103,757.472
104,764.999
105,767.180
106,758.492
107,767.682
108,771.242
109,763.105
110,772.376
111,775.009
112,768.026
113,776.781
114,779.996
115,772.542
116,780.929
117,782.790
118,773.925
119,780.267
120,777.905
121,769.082
122,771.543
123,766.937
124,755.243
125,757.699
126,753.296
127,742.412
128,747.270
129,745.748
130,732.540
131,743.447
132,744.178
133,732.294
134,744.250
135,750.674
136,737.097
137,750.645
138,759.843
139,745.527
140,756.799
141,770.154
142,757.648
143,767.163
144,779.085
145,772.225
146,776.608
147,787.463
148,783.340
149,787.851
150,798.094
151,794.209
152,799.359
153,808.438
154,801.348
155,805.627
156,812.165
157,804.687
158,807.571
159,811.242
160,801.374
161,804.265
162,805.776
163,796.145
164,797.900
165,800.742
166,789.698
167,794.338
168,797.824
169,784.901
170,793.250
171,796.705
172,781.403
173,793.403
174,796.800
175,779.896
176,795.370
177,797.444
178,780.984
179,794.334
180,797.111
181,784.451
182,795.003
183,801.828
184,791.787
185,796.099
186,804.349
187,797.525
188,801.751
189,811.786
190,806.091
191,808.488
192,813.621
193,807.925
194,812.944
195,814.778
196,810.289
197,815.798
198,812.903
199,806.748
200,812.821
201,813.926
202,808.227
203,811.843
204,814.522
205,807.441
206,813.298
207,817.500
208,808.272
209,815.015
210,815.077
211,805.608
212,811.650
213,809.955
214,797.043
215,801.520
216,801.016
217,789.812
218,792.127
219,801.557
220,790.096
221,789.225
222,801.609
223,790.569
224,789.749
225,803.066
226,791.002
227,794.337
228,801.333
229,790.426
230,794.633
231,795.602
232,786.660
233,792.281
234,789.763
235,779.883
236,788.555
237,788.098
238,781.023
239,791.308
240,795.170
241,786.961
242,798.965
243,806.937
244,797.793
245,809.703
246,816.096
247,804.893
248,815.834
249,823.644
250,811.367
251,820.262
252,824.270
253,810.761
254,820.223
255,823.148
256,811.371
257,819.008
258,820.108
259,810.420
260,817.326
261,819.498
262,811.737
263,816.011
264,818.889
265,809.784
266,810.427
267,815.710
268,807.967
269,807.155
270,810.341
271,800.860
272,801.930
273,806.624
274,799.629
275,801.903
276,803.681
277,796.648
278,799.093
279,801.781
280,795.849
281,800.051
282,803.862
283,794.027
284,796.036
285,798.968
286,790.037
287,790.600
288,797.071
289,785.100
290,784.472
291,790.615
292,780.778
293,783.327
294,789.047
295,780.440
296,785.250
297,785.437
298,777.900
299,783.830
300,785.414
301,778.906
302,787.604
303,790.311
304,782.511
305,792.246
306,797.995
307,787.574
308,798.198
309,806.209
310,795.756
311,803.668
312,812.190
313,804.774
314,809.558
315,815.396
316,809.036
317,814.193
318,818.091
319,810.655
320,816.155
321,818.058
322,813.002
323,818.261
324,815.999
325,808.915
326,814.760
327,814.987
328,808.212
329,814.437
330,814.086
331,806.097
332,814.714
333,816.565
334,809.837
335,821.429
336,823.185
337,814.476
338,829.796
339,832.145
340,823.778
341,836.479
342,839.975
343,830.123
344,843.229
345,843.747
346,835.722
347,840.750
348,846.207
349,838.776
350,840.817
351,846.572
352,840.573
353,840.154
354,845.871
355,839.148
356,839.935
357,845.895
358,836.708
359,835.850
360,839.476
361,830.457
362,827.713
363,827.269
364,818.384
365,815.688
366,816.755
367,808.336
368,807.302
369,809.890
370,806.387
371,805.641
372,812.569
373,811.549
374,812.295
375,821.702
376,822.029
377,821.126
378,827.381
379,827.347
380,827.050
381,833.380
382,829.088
383,831.636
384,834.916
385,827.397
386,829.835
387,832.533
388,824.348
389,826.188
390,827.309
