[micron],Mean
456,1416.659
457,1409.708
458,1410.996
459,1414.512
460,1407.386
461,1403.222
462,1406.383
463,1407.405
464,1403.313
465,1403.515
466,1410.729
467,1410.709
468,1414.393
469,1422.059
470,1424.883
471,1426.309
472,1429.104
473,1437.365
474,1439.921
475,1433.396
476,1440.157
477,1437.081
478,1425.312
479,1428.226
480,1423.791
481,1412.214
482,1410.218
483,1402.153
484,1393.446
485,1390.513
486,1385.708
487,1382.286
488,1378.096
489,1375.998
490,1377.151
491,1380.433
492,1383.028
493,1389.197
494,1398.084
495,1406.975
496,1412.197
497,1423.866
498,1429.628
499,1431.249
500,1445.332
501,1449.876
502,1441.450
503,1449.316
504,1446.275
505,1431.296
506,1434.221
507,1427.858
508,1412.172
509,1415.945
510,1408.222
511,1397.516
512,1401.615
513,1396.471
514,1398.038
515,1405.397
516,1402.880
517,1408.879
518,1417.513
519,1416.019
520,1424.006
521,1431.875
522,1432.016
523,1433.423
524,1436.777
525,1431.484
526,1428.188
527,1431.257
528,1425.639
529,1414.295
530,1421.520
531,1413.144
532,1396.993
533,1407.579
534,1397.530
535,1383.366
536,1394.267
537,1383.188
538,1374.298
539,1383.981
540,1377.062
541,1374.988
542,1375.990
543,1370.418
544,1370.217
545,1368.040
546,1369.114
547,1371.554
548,1367.265
549,1369.717
550,1366.113
551,1362.505
552,1366.276
553,1360.229
554,1361.396
555,1360.329
556,1353.810
557,1358.798
558,1357.159
559,1355.951
560,1363.983
561,1365.894
562,1367.250
563,1375.360
564,1381.910
565,1388.218
566,1397.179
567,1407.226
568,1414.398
569,1421.858
570,1433.663
571,1440.360
572,1451.025
573,1455.442
574,1456.295
575,1468.289
576,1464.021
577,1459.698
578,1471.236
579,1460.365
580,1455.243
581,1460.401
582,1447.255
583,1443.761
584,1445.210
585,1437.377
586,1433.575
587,1430.871
588,1421.471
589,1421.128
590,1420.235
591,1410.968
592,1411.870
593,1414.006
594,1403.322
595,1404.848
596,1407.478
597,1398.010
598,1403.038
599,1407.340
600,1401.237
601,1409.401
602,1410.156
603,1408.150
604,1418.156
605,1414.548
