Frame,Mean
1,13857.683
2,12849.635
3,13261.075
4,13839.326
5,13876.440
6,13971.031
7,13695.467
8,13212.379
9,13627.647
10,13605.330
11,13136.260
12,13591.005
13,13525.467
14,13360.356
15,13702.749
16,13614.868
17,13788.049
18,13836.868
19,13713.802
20,14042.991
21,13778.956
22,13642.212
23,14048.247
24,13705.947
25,13571.854
26,13887.405
27,13628.396
28,13638.656
29,14034.419
30,13880.516
31,13855.176
32,14286.714
33,14217.467
34,14290.181
35,14408.207
36,14346.568
37,14385.572
38,14541.247
39,14367.511
40,14376.018
41,14543.511
42,14241.256
43,14016.925
44,14483.374
45,14093.758
46,13606.181
47,14165.432
48,13823.312
49,13404.537
50,13755.484
51,13667.437
52,13503.326
53,13290.282
54,13485.256
55,13717.339
56,12961.837
57,13366.018
58,13747.691
59,12847.872
60,13173.995
61,13508.851
62,12883.044
63,13073.749
64,13147.930
65,12959.718
66,12889.419
67,12961.022
68,13104.930
69,12975.149
70,12985.084
71,13139.146
72,13025.872
73,13080.203
74,13096.163
75,13161.982
76,13324.656
77,13096.779
78,13245.172
79,13528.454
80,13096.793
81,13226.247
82,13627.339
83,13393.260
84,13427.066
85,14051.374
86,13572.498
87,13595.982
88,14200.670
89,13750.353
90,13835.723
91,14480.784
92,13952.735
93,14080.330
94,14173.665
95,13969.696
96,14071.925
97,13943.965
98,13993.528
99,14061.890
100,13580.193
101,14044.560
102,13965.128
103,13364.256
104,14305.454
105,14167.498
106,13668.854
107,14789.392
108,14629.014
109,14186.723
110,15207.445
111,15043.854
112,14739.807
113,15461.053
114,15262.330
115,15011.577
116,15211.705
117,15081.383
118,14965.930
119,14667.432
120,14512.326
121,14524.886
122,14207.454
123,14079.670
124,14202.683
125,13787.181
126,13837.723
127,14016.947
128,13736.652
129,13729.802
130,14041.581
131,13571.819
132,13638.670
133,14043.423
134,13433.635
135,13446.321
136,14110.877
137,13255.520
138,13408.590
139,14157.705
140,13466.714
141,13607.965
142,14452.868
143,13756.440
144,14085.105
145,14543.696
146,14145.141
147,14459.141
148,14794.079
149,14366.053
150,14626.335
151,14783.647
152,14280.309
153,14452.735
154,14637.895
155,14279.154
156,14224.110
157,14245.656
158,13870.309
159,13833.449
160,13582.062
161,14168.819
162,13908.172
163,13353.767
164,14246.617
165,14000.652
166,13327.863
167,14625.031
168,14189.476
169,13469.383
170,14621.221
171,14267.286
172,13636.960
173,14360.758
174,14097.414
175,13764.286
176,13876.859
177,13845.740
178,13955.679
179,13392.863
180,13696.414
181,14466.563
182,13194.828
183,13680.128
184,14714.472
185,13044.877
186,13484.189
187,14631.599
188,13301.819
189,13611.863
190,14493.370
191,13695.590
192,13821.572
193,14164.644
194,14159.044
195,14169.185
196,13966.652
197,14417.951
198,14429.811
199,13865.233
200,14377.419
201,14338.630
202,13722.291
203,14045.454
204,13972.295
205,13492.590
206,13517.851
207,13371.114
208,13198.062
209,13106.560
210,12960.300
211,12993.419
212,12824.872
213,12697.216
214,12952.075
215,12861.304
216,12847.851
217,13194.560
