Frame,Mean
1,13632.011
2,13659.933
3,13551.011
4,13624.280
5,13610.782
6,13457.746
7,13580.622
8,13725.969
9,13211.290
10,13641.917
11,13842.083
12,13822.124
13,13957.730
14,14024.114
15,13706.425
16,14238.948
17,14240.467
18,13871.197
19,14447.228
20,14353.108
21,13958.638
22,14415.072
23,14293.854
24,13780.285
25,14096.818
26,13959.492
27,13643.892
28,13685.710
29,13560.114
30,13393.041
31,13324.917
32,13276.031
33,13415.912
34,13176.124
35,13156.041
36,13468.274
37,13360.647
38,13316.016
39,13537.399
40,13578.564
41,13552.757
42,13492.155
43,13790.860
44,13862.041
45,13610.378
46,13949.228
47,14046.233
48,13758.710
49,13960.326
50,14191.705
51,14027.995
52,13843.854
53,14128.265
54,14325.523
55,13935.917
56,14212.513
57,14596.519
58,14158.414
59,14360.555
60,14831.295
61,14554.818
62,14672.409
63,14933.684
64,15119.735
65,15097.285
66,15027.876
67,15464.570
68,15345.477
69,15121.757
70,15522.316
71,15289.638
72,14992.182
73,15249.202
74,15186.487
75,14923.757
76,14842.213
77,14775.285
78,14752.523
79,14434.213
80,14532.140
81,14478.223
82,14217.705
83,14206.591
84,14231.798
85,13904.353
86,13852.223
87,13920.829
88,13742.067
89,13606.591
90,13758.270
91,13541.995
92,13476.394
93,13498.989
94,13435.818
95,13369.906
96,13300.072
97,13356.420
98,13360.057
99,13154.829
100,13435.119
101,13459.083
102,13162.191
103,13903.575
104,13983.959
105,13394.270
106,14425.824
107,14283.384
108,13684.472
109,14697.591
110,14530.824
111,14113.311
112,14760.041
113,14518.487
114,14343.699
115,14593.876
116,14417.917
117,14474.182
118,14394.746
119,14315.684
120,14360.399
121,14244.818
122,14219.523
123,14292.528
124,14151.647
125,14187.643
126,14072.124
127,14055.684
128,14109.601
129,14056.544
130,13701.632
131,13894.901
132,13980.461
133,13271.720
134,13593.166
135,13936.207
136,12973.285
137,13289.767
138,13713.881
139,12830.243
140,13093.803
141,13593.710
142,12827.912
143,12991.197
144,13431.436
145,13135.481
146,13225.337
147,13477.228
148,13369.119
149,13296.394
150,13368.088
151,13461.259
152,13362.160
153,13359.394
154,13405.663
155,13342.270
156,13348.326
157,13388.280
158,13289.357
159,13338.606
160,13689.259
161,13575.643
162,13486.974
163,14117.870
164,13976.191
165,13697.243
166,14436.254
167,14240.384
168,13735.917
169,14489.762
170,14223.399
171,13474.378
172,14137.155
173,13989.570
174,13256.798
175,13674.917
176,13651.653
177,13252.674
178,13284.974
179,13426.787
180,13441.265
181,12993.373
182,13342.876
183,13782.171
184,13096.036
185,13458.596
186,14157.114
187,13253.000
188,13416.726
189,14139.337
190,13417.787
191,13379.627
192,14029.865
193,13719.834
194,13605.715
195,13964.280
196,13825.440
197,13765.632
198,14094.430
199,14294.321
200,14386.316
201,14332.705
202,14619.213
203,14738.575
204,14641.430
205,15001.124
206,15118.016
207,14563.487
208,15047.026
209,15043.492
210,14417.016
211,14856.041
212,14787.399
213,14171.663
214,14333.730
215,14205.668
216,13834.332
217,13715.663
218,13617.373
219,13700.285
220,13477.337
221,13436.886
222,13687.238
223,13469.223
224,13498.280
225,13712.974
226,13698.818
227,13689.539
228,13738.347
229,14103.658
230,14177.031
231,13856.062
232,14362.451
233,14332.735
234,13961.653
235,14396.404
236,14390.818
237,14237.197
238,14304.638
239,14267.191
240,14512.197
241,14162.767
242,14189.523
243,14889.425
244,14107.575
245,14213.611
246,14958.948
247,14235.735
248,14371.311
249,15043.881
250,14499.389
251,14686.146
252,14902.265
253,14539.840
254,14575.596
255,14539.715
256,14469.896
257,14527.865
258,14425.746
259,14552.638
260,14468.404
261,14326.643
262,14417.316
263,14281.104
264,14268.710
265,14670.104
266,14541.933
267,14398.974
268,14667.533
269,14593.865
270,14542.357
271,14596.570
272,14569.254
273,14621.259
274,14587.824
275,14649.632
276,14685.705
277,14601.751
278,14693.067
279,14479.912
280,14719.643
281,14792.456
282,14436.834
283,14821.787
284,14940.969
285,14362.803
286,14973.011
287,14955.845
288,14515.176
289,14950.643
290,14882.513
291,14809.611
292,14880.213
293,14843.088
294,15158.575
295,14682.472
296,14750.285
297,15289.699
298,14376.705
299,14470.389
300,15096.492
301,14033.586
302,14216.265
303,14865.928
304,13818.643
305,14102.948
306,14655.544
307,14046.031
308,14301.912
309,14562.684
310,14492.146
311,14694.974
312,14715.539
313,15092.146
314,15277.166
315,15229.906
316,15579.207
317,15395.762
318,15118.549
319,15570.031
320,15361.959
321,15276.274
322,15317.357
323,15069.016
324,15118.088
325,14910.425
326,14791.674
327,15041.715
328,14543.160
329,14408.840
330,14574.933
331,14459.166
332,14383.503
333,14455.528
334,14273.840
335,14187.146
336,14264.953
337,14470.378
338,14471.249
339,14552.984
340,14473.067
341,14589.503
342,14743.564
343,14454.513
344,14536.487
345,14612.295
346,14221.964
347,14268.995
348,14249.270
349,13977.969
350,13945.710
351,13801.638
352,13835.140
353,13779.031
354,13461.062
355,13484.901
356,13368.586
357,13114.735
358,13462.461
359,13374.114
360,12890.047
361,13116.171
362,13070.751
363,12778.881
364,13412.854
365,13282.560
366,12920.223
367,13613.140
368,13572.528
369,13492.368
370,14033.414
371,14080.616
372,14274.959
373,14231.943
374,14446.420
375,15065.564
376,14508.114
377,14761.016
378,15456.078
379,14856.705
380,15106.596
381,15649.643
382,15053.332
383,15156.809
384,15390.481
385,15255.067
386,15326.741
387,15382.892
